Date,Open,High,Low,Close,Volume
1993-04-23,3137.49,3137.49,3137.49,3137.49
1993-04-26,3133.7,3133.7,3133.7,3133.7
1993-04-27,3113.86,3113.86,3113.86,3113.86
1993-04-28,3102.12,3102.12,3102.12,3102.12
1993-04-29,3059.7,3059.7,3059.7,3059.7
1993-04-30,3057.14,3057.14,3057.14,3057.14
1993-05-03,3029.58,3029.58,3029.58,3029.58
1993-05-04,3018.81,3018.81,3018.81,3018.81
1993-05-05,2998.61,2998.61,2998.61,2998.61
1993-05-06,2984.73,2984.73,2984.73,2984.73
1993-05-07,3020.55,3020.55,3020.55,3020.55
1993-05-10,2978.25,2978.25,2978.25,2978.25
1993-05-11,2983.05,2983.05,2983.05,2983.05
1993-05-12,3029.85,3029.85,3029.85,3029.85
1993-05-13,3130.41,3130.41,3130.41,3130.41
1993-05-14,3186.81,3186.81,3186.81,3186.81
1993-05-17,3208.64,3208.64,3208.64,3208.64
1993-05-18,3226.52,3226.52,3226.52,3226.52
1993-05-19,3207.2,3207.2,3207.2,3207.2
1993-05-20,3187.54,3187.54,3187.54,3187.54
1993-05-21,3228.79,3228.79,3228.79,3228.79
1993-05-24,3236.12,3236.12,3236.12,3236.12
1993-05-25,3239.27,3239.27,3239.27,3239.27
1993-05-26,3268.88,3268.88,3268.88,3268.88
1993-05-27,3321.78,3321.78,3321.78,3321.78
1993-05-28,3376.22,3376.22,3376.22,3376.22
1993-05-31,3395.97,3395.97,3395.97,3395.97
1993-06-01,3405.83,3405.83,3405.83,3405.83
1993-06-02,3368.62,3368.62,3368.62,3368.62
1993-06-03,3360.04,3360.04,3360.04,3360.04
1993-06-04,3366.97,3366.97,3366.97,3366.97
1993-06-07,3373.95,3373.95,3373.95,3373.95
1993-06-08,3381.36,3381.36,3381.36,3381.36
1993-06-09,3387.97,3387.97,3387.97,3387.97
1993-06-11,3381.53,3381.53,3381.53,3381.53
1993-06-14,3349.9,3349.9,3349.9,3349.9
1993-06-15,3335.36,3335.36,3335.36,3335.36
1993-06-16,3330.35,3330.35,3330.35,3330.35
1993-06-17,3319.61,3319.61,3319.61,3319.61
1993-06-18,3330.22,3330.22,3330.22,3330.22
1993-06-21,3329.99,3329.99,3329.99,3329.99
1993-06-22,3345.09,3345.09,3345.09,3345.09
1993-06-23,3359.76,3359.76,3359.76,3359.76
1993-06-25,3376.74,3376.74,3376.74,3376.74
1993-06-28,3376.24,3376.24,3376.24,3376.24
1993-06-29,3413.07,3413.07,3413.07,3413.07
1993-06-30,3415.12,3415.12,3415.12,3415.12
1993-07-01,3428.69,3428.69,3428.69,3428.69
1993-07-02,3429.02,3429.02,3429.02,3429.02
1993-07-05,3426.08,3426.08,3426.08,3426.08
1993-07-06,3442.33,3442.33,3442.33,3442.33
1993-07-07,3459.14,3459.14,3459.14,3459.14
1993-07-08,3473.18,3473.18,3473.18,3473.18
1993-07-09,3479.39,3479.39,3479.39,3479.39
1993-07-12,3490.08,3490.08,3490.08,3490.08
1993-07-13,3501.71,3501.71,3501.71,3501.71
1993-07-14,3532.17,3532.17,3532.17,3532.17
1993-07-15,3594.48,3594.48,3594.48,3594.48
1993-07-16,3650.59,3650.59,3650.59,3650.59
1993-07-19,3650.6,3650.6,3650.6,3650.6
1993-07-20,3619.52,3619.52,3619.52,3619.52
1993-07-21,3596.52,3596.52,3596.52,3596.52
1993-07-22,3566.03,3566.03,3566.03,3566.03
1993-07-23,3558.93,3558.93,3558.93,3558.93
1993-07-26,3537.89,3537.89,3537.89,3537.89
1993-07-27,3567.67,3567.67,3567.67,3567.67
1993-07-28,3591.46,3591.46,3591.46,3591.46
1993-07-29,3615.31,3615.31,3615.31,3615.31
1993-07-30,3685.2,3685.2,3685.2,3685.2
1993-08-02,3736.75,3736.75,3736.75,3736.75
1993-08-03,3719.73,3719.73,3719.73,3719.73
1993-08-04,3685.84,3685.84,3685.84,3685.84
1993-08-05,3686.03,3686.03,3686.03,3686.03
1993-08-06,3706.55,3706.55,3706.55,3706.55
1993-08-09,3699.99,3699.99,3699.99,3699.99
1993-08-10,3702.71,3702.71,3702.71,3702.71
1993-08-11,3710.58,3710.58,3710.58,3710.58
1993-08-12,3759.78,3759.78,3759.78,3759.78
1993-08-13,3815.11,3815.11,3815.11,3815.11
1993-08-16,3855.46,3855.46,3855.46,3855.46
1993-08-17,3830.48,3830.48,3830.48,3830.48
1993-08-18,3839.58,3839.58,3839.58,3839.58
1993-08-19,3878.4,3878.4,3878.4,3878.4
1993-08-20,3886.3,3886.3,3886.3,3886.3
1993-08-23,3888.4,3888.4,3888.4,3888.4
1993-08-24,3864.8,3864.8,3864.8,3864.8
1993-08-25,3913.69,3913.69,3913.69,3913.69
1993-08-26,3963.78,3963.78,3963.78,3963.78
1993-08-27,4015.18,4015.18,4015.18,4015.18
1993-08-30,4074.41,4074.41,4074.41,4074.41
1993-08-31,4133.32,4133.32,4133.32,4133.32
1993-09-01,4094.78,4094.78,4094.78,4094.78
1993-09-02,4020.35,4020.35,4020.35,4020.35
1993-09-03,4076.23,4076.23,4076.23,4076.23
1993-09-06,4061.56,4061.56,4061.56,4061.56
1993-09-07,4088.03,4088.03,4088.03,4088.03
1993-09-08,4124.35,4124.35,4124.35,4124.35
1993-09-09,4131.55,4131.55,4131.55,4131.55
1993-09-10,4145.84,4145.84,4145.84,4145.84
1993-09-13,4123.19,4123.19,4123.19,4123.19
1993-09-14,4105.28,4105.28,4105.28,4105.28
1993-09-15,4055.76,4055.76,4055.76,4055.76
1993-09-16,4001.9,4001.9,4001.9,4001.9
1993-09-17,3964.93,3964.93,3964.93,3964.93
1993-09-20,3993.93,3993.93,3993.93,3993.93
1993-09-21,4030.98,4030.98,4030.98,4030.98
1993-09-22,3990.04,3990.04,3990.04,3990.04
1993-09-23,4015.03,4015.03,4015.03,4015.03
1993-09-24,4009,4009,4009,4009
1993-09-27,4013.48,4013.48,4013.48,4013.48
1993-09-28,3989.25,3989.25,3989.25,3989.25
1993-09-29,3923.79,3923.79,3923.79,3923.79
1993-09-30,3910.96,3910.96,3910.96,3910.96
1993-10-01,3899.97,3899.97,3899.97,3899.97
1993-10-04,3941.56,3941.56,3941.56,3941.56
1993-10-06,3981.3,3981.3,3981.3,3981.3
1993-10-07,4001.24,4001.24,4001.24,4001.24
1993-10-08,3995.16,3995.16,3995.16,3995.16
1993-10-11,4025.34,4025.34,4025.34,4025.34
1993-10-12,4038.93,4038.93,4038.93,4038.93
1993-10-13,4088.9,4088.9,4088.9,4088.9
1993-10-14,4107.3,4107.3,4107.3,4107.3
1993-10-15,4106.08,4106.08,4106.08,4106.08
1993-10-18,4119.44,4119.44,4119.44,4119.44
1993-10-19,4136.26,4136.26,4136.26,4136.26
1993-10-20,4149.45,4149.45,4149.45,4149.45
1993-10-21,4166.05,4166.05,4166.05,4166.05
1993-10-22,4186.08,4186.08,4186.08,4186.08
1993-10-25,4218.61,4218.61,4218.61,4218.61
1993-10-26,4206.31,4206.31,4206.31,4206.31
1993-10-27,4184.76,4184.76,4184.76,4184.76
1993-10-28,4137.2,4137.2,4137.2,4137.2
1993-10-29,4159.69,4159.69,4159.69,4159.69
1993-11-02,4149.48,4149.48,4149.48,4149.48
1993-11-03,4184.14,4184.14,4184.14,4184.14
1993-11-04,4157.64,4157.64,4157.64,4157.64
1993-11-05,4155.79,4155.79,4155.79,4155.79
1993-11-08,4136.96,4136.96,4136.96,4136.96
1993-11-09,4128.61,4128.61,4128.61,4128.61
1993-11-10,4140.58,4140.58,4140.58,4140.58
1993-11-11,4175.69,4175.69,4175.69,4175.69
1993-11-12,4213.74,4213.74,4213.74,4213.74
1993-11-15,4199.52,4199.52,4199.52,4199.52
1993-11-16,4207.68,4207.68,4207.68,4207.68
1993-11-17,4223.16,4223.16,4223.16,4223.16
1993-11-18,4253.92,4253.92,4253.92,4253.92
1993-11-19,4247.4,4247.4,4247.4,4247.4
1993-11-22,4229.62,4229.62,4229.62,4229.62
1993-11-23,4216.25,4216.25,4216.25,4216.25
1993-11-24,4217.68,4217.68,4217.68,4217.68
1993-11-25,4212.56,4212.56,4212.56,4212.56
1993-11-26,4209.81,4209.81,4209.81,4209.81
1993-11-29,4185.63,4185.63,4185.63,4185.63
1993-11-30,4169.17,4169.17,4169.17,4169.17
1993-12-02,4183.87,4183.87,4183.87,4183.87
1993-12-03,4201.13,4201.13,4201.13,4201.13
1993-12-06,4190.29,4190.29,4190.29,4190.29
1993-12-07,4208.21,4208.21,4208.21,4208.21
1993-12-09,4210.83,4210.83,4210.83,4210.83
1993-12-10,4209.2,4209.2,4209.2,4209.2
1993-12-13,4208.81,4208.81,4208.81,4208.81
1993-12-14,4215.17,4215.17,4215.17,4215.17
1993-12-15,4225.34,4225.34,4225.34,4225.34
1993-12-16,4213.71,4213.71,4213.71,4213.71
1993-12-17,4218.32,4218.32,4218.32,4218.32
1993-12-20,4220.26,4220.26,4220.26,4220.26
1993-12-21,4237.36,4237.36,4237.36,4237.36
1993-12-22,4216.47,4216.47,4216.47,4216.47
1993-12-23,4213.46,4213.46,4213.46,4213.46
1993-12-27,4199.22,4199.22,4199.22,4199.22
1993-12-28,4209.43,4209.43,4209.43,4209.43
1993-12-29,4228.53,4228.53,4228.53,4228.53
1993-12-30,4283.02,4283.02,4283.02,4283.02
1993-12-31,4288.09,4288.09,4288.09,4288.09
1994-01-03,4329.45,4329.45,4329.45,4329.45
1994-01-04,4426.15,4426.15,4426.15,4426.15
1994-01-05,4444.32,4444.32,4444.32,4444.32
1994-01-06,4408.5,4408.5,4408.5,4408.5
1994-01-07,4391.16,4391.16,4391.16,4391.16
1994-01-10,4393.37,4393.37,4393.37,4393.37
1994-01-11,4475.31,4475.31,4475.31,4475.31
1994-01-12,4523.8,4523.8,4523.8,4523.8
1994-01-13,4530.34,4530.34,4530.34,4530.34
1994-01-14,4564.58,4564.58,4564.58,4564.58
1994-01-17,4584.3,4584.3,4584.3,4584.3
1994-01-18,4626.68,4626.68,4626.68,4626.68
1994-01-19,4675.61,4675.61,4675.61,4675.61
1994-01-20,4702.69,4702.69,4702.69,4702.69
1994-01-21,4699.16,4699.16,4699.16,4699.16
1994-01-24,4701.17,4701.17,4701.17,4701.17
1994-01-25,4799.15,4799.15,4799.15,4799.15
1994-01-26,4812.46,4812.46,4812.46,4812.46
1994-01-27,4830.38,4830.38,4830.38,4830.38
1994-01-28,4809.15,4809.15,4809.15,4809.15
1994-01-31,4780.53,4780.53,4780.53,4780.53
1994-02-01,4761.08,4761.08,4761.08,4761.08
1994-02-02,4812.72,4812.72,4812.72,4812.72
1994-02-03,4857.82,4857.82,4857.82,4857.82
1994-02-04,4895.5,4895.5,4895.5,4895.5
1994-02-07,4835.45,4835.45,4835.45,4835.45
1994-02-08,4875.63,4875.63,4875.63,4875.63
1994-02-09,4900.38,4900.38,4900.38,4900.38
1994-02-10,4931.82,4931.82,4931.82,4931.82
1994-02-11,4915.12,4915.12,4915.12,4915.12
1994-02-14,4904.82,4904.82,4904.82,4904.82
1994-02-16,4975.55,4975.55,4975.55,4975.55
1994-02-17,5079.23,5079.23,5079.23,5079.23
1994-02-18,5141.24,5141.24,5141.24,5141.24
1994-02-21,5110.99,5110.99,5110.99,5110.99
1994-02-22,5034.13,5034.13,5034.13,5034.13
1994-02-23,5020.47,5020.47,5020.47,5020.47
1994-02-24,4965.4,4965.4,4965.4,4965.4
1994-02-25,4921.18,4921.18,4921.18,4921.18
1994-02-28,4904.86,4904.86,4904.86,4904.86
1994-03-01,4940.46,4940.46,4940.46,4940.46
1994-03-02,4755.22,4755.22,4755.22,4755.22
1994-03-03,4798.63,4798.63,4798.63,4798.63
1994-03-04,4819.29,4819.29,4819.29,4819.29
1994-03-07,4932.57,4932.57,4932.57,4932.57
1994-03-08,4964.03,4964.03,4964.03,4964.03
1994-03-09,4969.44,4969.44,4969.44,4969.44
1994-03-10,4962.38,4962.38,4962.38,4962.38
1994-03-11,4938.88,4938.88,4938.88,4938.88
1994-03-14,4943.8,4943.8,4943.8,4943.8
1994-03-15,4949.98,4949.98,4949.98,4949.98
1994-03-16,4972.26,4972.26,4972.26,4972.26
1994-03-17,4990.03,4990.03,4990.03,4990.03
1994-03-18,4973.81,4973.81,4973.81,4973.81
1994-03-21,4968.15,4968.15,4968.15,4968.15
1994-03-22,4968.51,4968.51,4968.51,4968.51
1994-03-23,4962.97,4962.97,4962.97,4962.97
1994-03-24,4956.5,4956.5,4956.5,4956.5
1994-03-25,4956.04,4956.04,4956.04,4956.04
1994-03-28,4931.72,4931.72,4931.72,4931.72
1994-03-29,4983.67,4983.67,4983.67,4983.67
1994-03-30,4948.44,4948.44,4948.44,4948.44
1994-03-31,4927.77,4927.77,4927.77,4927.77
1994-04-05,4862.52,4862.52,4862.52,4862.52
1994-04-06,4843.11,4843.11,4843.11,4843.11
1994-04-07,4850.96,4850.96,4850.96,4850.96
1994-04-08,4832.13,4832.13,4832.13,4832.13
1994-04-11,4830.61,4830.61,4830.61,4830.61
1994-04-12,4836.82,4836.82,4836.82,4836.82
1994-04-13,4856.03,4856.03,4856.03,4856.03
1994-04-14,4870.15,4870.15,4870.15,4870.15
1994-04-15,4843.28,4843.28,4843.28,4843.28
1994-04-18,4852.27,4852.27,4852.27,4852.27
1994-04-19,4828.26,4828.26,4828.26,4828.26
1994-04-20,4818.64,4818.64,4818.64,4818.64
1994-04-21,4792.6,4792.6,4792.6,4792.6
1994-04-22,4771.3,4771.3,4771.3,4771.3
1994-04-26,4712.93,4712.93,4712.93,4712.93
1994-04-27,4681.01,4681.01,4681.01,4681.01
1994-04-28,4699,4699,4699,4699
1994-04-29,4665.86,4665.86,4665.86,4665.86
1994-05-02,4647.4,4647.4,4647.4,4647.4
1994-05-03,4629.95,4629.95,4629.95,4629.95
1994-05-04,4570.17,4570.17,4570.17,4570.17
1994-05-05,4493.43,4493.43,4493.43,4493.43
1994-05-06,4441.03,4441.03,4441.03,4441.03
1994-05-09,4404.12,4404.12,4404.12,4404.12
1994-05-10,4335.81,4335.81,4335.81,4335.81
1994-05-11,4323.98,4323.98,4323.98,4323.98
1994-05-12,4311.9,4311.9,4311.9,4311.9
1994-05-13,4288.52,4288.52,4288.52,4288.52
1994-05-16,4344.72,4344.72,4344.72,4344.72
1994-05-17,4326.34,4326.34,4326.34,4326.34
1994-05-18,4314.19,4314.19,4314.19,4314.19
1994-05-19,4331.06,4331.06,4331.06,4331.06
1994-05-20,4370.23,4370.23,4370.23,4370.23
1994-05-23,4359.09,4359.09,4359.09,4359.09
1994-05-24,4306.08,4306.08,4306.08,4306.08
1994-05-25,4234.98,4234.98,4234.98,4234.98
1994-05-26,4209.9,4209.9,4209.9,4209.9
1994-05-27,4220.36,4220.36,4220.36,4220.36
1994-05-30,4237.81,4237.81,4237.81,4237.81
1994-05-31,4209.5,4209.5,4209.5,4209.5
1994-06-01,4189.33,4189.33,4189.33,4189.33
1994-06-03,4157.43,4157.43,4157.43,4157.43
1994-06-06,4113.86,4113.86,4113.86,4113.86
1994-06-07,4093.1,4093.1,4093.1,4093.1
1994-06-08,4131.81,4131.81,4131.81,4131.81
1994-06-09,4133.82,4133.82,4133.82,4133.82
1994-06-15,4081.2,4081.2,4081.2,4081.2
1994-06-16,4015.29,4015.29,4015.29,4015.29
1994-06-17,3930.03,3930.03,3930.03,3930.03
1994-06-20,3662.04,3662.04,3662.04,3662.04
1994-06-21,3682.82,3682.82,3682.82,3682.82
1994-06-22,3767.39,3767.39,3767.39,3767.39
1994-06-23,3885.55,3885.55,3885.55,3885.55
1994-06-24,3861.14,3861.14,3861.14,3861.14
1994-06-27,3840.73,3840.73,3840.73,3840.73
1994-06-28,3859.52,3859.52,3859.52,3859.52
1994-06-29,3875.72,3875.72,3875.72,3875.72
1994-06-30,3872.68,3872.68,3872.68,3872.68
1994-07-01,3791.6,3791.6,3791.6,3791.6
1994-07-04,3803.05,3803.05,3803.05,3803.05
1994-07-05,3838.58,3838.58,3838.58,3838.58
1994-07-06,3858.01,3858.01,3858.01,3858.01
1994-07-07,3861.26,3861.26,3861.26,3861.26
1994-07-08,3875.83,3875.83,3875.83,3875.83
1994-07-11,3889.02,3889.02,3889.02,3889.02
1994-07-12,3921.97,3921.97,3921.97,3921.97
1994-07-13,3939.93,3939.93,3939.93,3939.93
1994-07-14,3944.48,3944.48,3944.48,3944.48
1994-07-15,3981.54,3981.54,3981.54,3981.54
1994-07-18,4020.05,4020.05,4020.05,4020.05
1994-07-19,4012.13,4012.13,4012.13,4012.13
1994-07-20,4007.87,4007.87,4007.87,4007.87
1994-07-21,4002.99,4002.99,4002.99,4002.99
1994-07-22,4019.67,4019.67,4019.67,4019.67
1994-07-25,4005.61,4005.61,4005.61,4005.61
1994-07-26,4003.38,4003.38,4003.38,4003.38
1994-07-27,4015.61,4015.61,4015.61,4015.61
1994-07-28,4118.75,4118.75,4118.75,4118.75
1994-07-29,4116.42,4116.42,4116.42,4116.42
1994-08-01,4135.33,4135.33,4135.33,4135.33
1994-08-02,4208.58,4208.58,4208.58,4208.58
1994-08-03,4285.51,4285.51,4285.51,4285.51
1994-08-04,4315.61,4315.61,4315.61,4315.61
1994-08-05,4349.58,4349.58,4349.58,4349.58
1994-08-08,4384.02,4384.02,4384.02,4384.02
1994-08-09,4341.59,4341.59,4341.59,4341.59
1994-08-10,4301.75,4301.75,4301.75,4301.75
1994-08-11,4333.82,4333.82,4333.82,4333.82
1994-08-12,4319.75,4319.75,4319.75,4319.75
1994-08-16,4315.8,4315.8,4315.8,4315.8
1994-08-17,4306.39,4306.39,4306.39,4306.39
1994-08-18,4307.09,4307.09,4307.09,4307.09
1994-08-19,4316.06,4316.06,4316.06,4316.06
1994-08-22,4310.81,4310.81,4310.81,4310.81
1994-08-23,4309.24,4309.24,4309.24,4309.24
1994-08-24,4304.28,4304.28,4304.28,4304.28
1994-08-25,4335.21,4335.21,4335.21,4335.21
1994-08-26,4331.09,4331.09,4331.09,4331.09
1994-08-29,4376.8,4376.8,4376.8,4376.8
1994-08-30,4376.66,4376.66,4376.66,4376.66
1994-08-31,4379.14,4379.14,4379.14,4379.14
1994-09-01,4372.73,4372.73,4372.73,4372.73
1994-09-02,4385.66,4385.66,4385.66,4385.66
1994-09-05,4367.54,4367.54,4367.54,4367.54
1994-09-06,4370.33,4370.33,4370.33,4370.33
1994-09-07,4361.39,4361.39,4361.39,4361.39
1994-09-08,4365.03,4365.03,4365.03,4365.03
1994-09-09,4394.75,4394.75,4394.75,4394.75
1994-09-12,4279.73,4279.73,4279.73,4279.73
1994-09-13,4255.87,4255.87,4255.87,4255.87
1994-09-14,4234.94,4234.94,4234.94,4234.94
1994-09-15,4249.99,4249.99,4249.99,4249.99
1994-09-16,4258.61,4258.61,4258.61,4258.61
1994-09-19,4253.57,4253.57,4253.57,4253.57
1994-09-20,4246.62,4246.62,4246.62,4246.62
1994-09-21,4203.66,4203.66,4203.66,4203.66
1994-09-22,4157.51,4157.51,4157.51,4157.51
1994-09-23,4176.74,4176.74,4176.74,4176.74
1994-09-26,4182.23,4182.23,4182.23,4182.23
1994-09-27,4194.64,4194.64,4194.64,4194.64
1994-09-28,4176.53,4176.53,4176.53,4176.53
1994-09-29,4183.08,4183.08,4183.08,4183.08
1994-09-30,4177.83,4177.83,4177.83,4177.83
1994-10-03,4165.43,4165.43,4165.43,4165.43
1994-10-04,4202.22,4202.22,4202.22,4202.22
1994-10-06,4184.19,4184.19,4184.19,4184.19
1994-10-07,4169.54,4169.54,4169.54,4169.54
1994-10-10,4161.66,4161.66,4161.66,4161.66
1994-10-11,4143.02,4143.02,4143.02,4143.02
1994-10-12,4157.97,4157.97,4157.97,4157.97
1994-10-13,4184.24,4184.24,4184.24,4184.24
1994-10-14,4187.46,4187.46,4187.46,4187.46
1994-10-17,4195.98,4195.98,4195.98,4195.98
1994-10-18,4200,4200,4200,4200
1994-10-19,4209.42,4209.42,4209.42,4209.42
1994-10-20,4226.27,4226.27,4226.27,4226.27
1994-10-21,4220.12,4220.12,4220.12,4220.12
1994-10-24,4235.79,4235.79,4235.79,4235.79
1994-10-25,4215.81,4215.81,4215.81,4215.81
1994-10-26,4209.32,4209.32,4209.32,4209.32
1994-10-27,4193.77,4193.77,4193.77,4193.77
1994-10-28,4200.39,4200.39,4200.39,4200.39
1994-10-31,4188.91,4188.91,4188.91,4188.91
1994-11-02,4201.34,4201.34,4201.34,4201.34
1994-11-03,4225.33,4225.33,4225.33,4225.33
1994-11-04,4220.77,4220.77,4220.77,4220.77
1994-11-07,4238.34,4238.34,4238.34,4238.34
1994-11-08,4238.6,4238.6,4238.6,4238.6
1994-11-09,4247.16,4247.16,4247.16,4247.16
1994-11-10,4245.08,4245.08,4245.08,4245.08
1994-11-11,4257.34,4257.34,4257.34,4257.34
1994-11-14,4251.53,4251.53,4251.53,4251.53
1994-11-15,4251.94,4251.94,4251.94,4251.94
1994-11-16,4270.96,4270.96,4270.96,4270.96
1994-11-17,4267.23,4267.23,4267.23,4267.23
1994-11-18,4272.86,4272.86,4272.86,4272.86
1994-11-21,4283.91,4283.91,4283.91,4283.91
1994-11-22,4276.2,4276.2,4276.2,4276.2
1994-11-23,4272.74,4272.74,4272.74,4272.74
1994-11-24,4261.31,4261.31,4261.31,4261.31
1994-11-25,4257.14,4257.14,4257.14,4257.14
1994-11-28,4256.21,4256.21,4256.21,4256.21
1994-11-29,4249.51,4249.51,4249.51,4249.51
1994-11-30,4247.66,4247.66,4247.66,4247.66
1994-12-02,4257.99,4257.99,4257.99,4257.99
1994-12-05,4263.87,4263.87,4263.87,4263.87
1994-12-06,4256.91,4256.91,4256.91,4256.91
1994-12-07,4264.1,4264.1,4264.1,4264.1
1994-12-09,4261.05,4261.05,4261.05,4261.05
1994-12-12,4256.83,4256.83,4256.83,4256.83
1994-12-13,4241.22,4241.22,4241.22,4241.22
1994-12-14,4244.44,4244.44,4244.44,4244.44
1994-12-15,4213.21,4213.21,4213.21,4213.21
1994-12-16,4226.1,4226.1,4226.1,4226.1
1994-12-19,4192.03,4192.03,4192.03,4192.03
1994-12-20,4192.95,4192.95,4192.95,4192.95
1994-12-21,4170.55,4170.55,4170.55,4170.55
1994-12-22,4178.2,4178.2,4178.2,4178.2
1994-12-23,4191.21,4191.21,4191.21,4191.21
1994-12-27,4178.31,4178.31,4178.31,4178.31
1994-12-28,4178.17,4178.17,4178.17,4178.17
1994-12-29,4184.36,4184.36,4184.36,4184.36
1994-12-30,4157.25,4157.25,4157.25,4157.25
1995-01-02,4146.9,4146.9,4146.9,4146.9
1995-01-03,4124.43,4124.43,4124.43,4124.43
1995-01-04,4114.38,4114.38,4114.38,4114.38
1995-01-05,4127.89,4127.89,4127.89,4127.89
1995-01-06,4156.58,4156.58,4156.58,4156.58
1995-01-09,4210.5,4210.5,4210.5,4210.5
1995-01-10,4180.1,4180.1,4180.1,4180.1
1995-01-11,4227.14,4227.14,4227.14,4227.14
1995-01-12,4200.51,4200.51,4200.51,4200.51
1995-01-13,4194.37,4194.37,4194.37,4194.37
1995-01-16,4159.66,4159.66,4159.66,4159.66
1995-01-17,4142.22,4142.22,4142.22,4142.22
1995-01-18,4147.94,4147.94,4147.94,4147.94
1995-01-19,4118.13,4118.13,4118.13,4118.13
1995-01-20,4083.06,4083.06,4083.06,4083.06
1995-01-23,4023.16,4023.16,4023.16,4023.16
1995-01-24,3926.99,3926.99,3926.99,3926.99
1995-01-25,3907.92,3907.92,3907.92,3907.92
1995-01-26,3909.23,3909.23,3909.23,3909.23
1995-01-27,3919.61,3919.61,3919.61,3919.61
1995-01-30,3898.6,3898.6,3898.6,3898.6
